language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls
kala1397,Kalam,-5.25216,144.585,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kalam', 'label': 'Kalam'}, {'url': 'https://wals.info/languoid/lect/wals_code_klq', 'label': 'Kalam'}, {'url': 'https://en.wikipedia.org/wiki/Kalam_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952550', 'label': None}]","(15,000 cited 1991)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kalam_language']
taul1251,Taulil,-4.44425,152.095,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2691', 'label': 'Taulil'}, {'url': 'https://grambank.clld.org/languages/taul1251', 'label': 'Taulil'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-taulil', 'label': 'Taulil'}, {'url': 'https://wals.info/languoid/lect/wals_code_tll', 'label': 'Taulil'}, {'url': 'https://en.wikipedia.org/wiki/Taulil_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3516141', 'label': None}]",~800,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2691']
buta1242,Butam,-4.471696,152.245674,"[{'url': 'https://grambank.clld.org/languages/buta1242', 'label': 'Butam'}, {'url': 'https://en.wikipedia.org/wiki/Butam_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5002345', 'label': None}]",,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Butam_language']
biag1234,Biage,-8.8794,147.6533,"[{'url': 'https://www.wikidata.org/entity/Q48037487', 'label': None}]",,,,,,,,,,,,[]
moun1252,Mountain Koiali,-9.06973,147.384,"[{'url': 'https://wals.info/languoid/lect/wals_code_kmo', 'label': 'Koiali (Mountain)'}, {'url': 'https://grambank.clld.org/languages/moun1252', 'label': 'Mountain Koiali'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mountain-koiari', 'label': 'Mountain Koiari'}, {'url': 'https://en.wikipedia.org/wiki/Mountain_Koiali_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6925030', 'label': None}]","(Mountain Koiari: 4,000? cited 2000 census)[1]Biage: 1,100",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Mountain_Koiali_language']
gras1249,Grass Koiari,-9.51218,147.437,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2226', 'label': 'Grass Koiari'}, {'url': 'https://grambank.clld.org/languages/gras1249', 'label': 'Grass Koiari'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Grasskoiari', 'label': 'Grass Koiari'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-grass-koiari', 'label': 'Grass Koiari'}, {'url': 'https://wals.info/languoid/lect/wals_code_koi', 'label': 'Koiari'}, {'url': 'https://en.wikipedia.org/wiki/Grass_Koiari_language', 'label': None}, {'url': 'https://phoible.org/languages/gras1249', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952642', 'label': None}]","1,800",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2226']
koit1244,Koitabu,-9.36877,147.079,"[{'url': 'https://wals.info/languoid/lect/wals_code_kta', 'label': 'Koita'}, {'url': 'https://www.endangeredlanguages.com/elp-language/2227', 'label': 'Koitabu'}, {'url': 'https://grambank.clld.org/languages/koit1244', 'label': 'Koitabu'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-koitabu', 'label': 'Koitabu'}, {'url': 'https://en.wikipedia.org/wiki/Koita_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6426363', 'label': None}]","3,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2227']
omie1241,Ömie,-9.03136,148.107,"[{'url': 'https://en.wikipedia.org/wiki/%C3%96mie_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q8078975', 'label': None}, {'url': 'https://grambank.clld.org/languages/omie1241', 'label': 'Ömie'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-omie', 'label': 'Ömie'}, {'url': 'https://wals.info/languoid/lect/wals_code_omi', 'label': 'Ömie'}]","(1,200 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/%C3%96mie_language']
esee1247,Ese,-9.09451,148.376,"[{'url': 'https://grambank.clld.org/languages/esee1247', 'label': 'Ese'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-ese', 'label': 'Ese'}, {'url': 'https://en.wikipedia.org/wiki/Ese_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5397551', 'label': None}]","(10,000 cited 2000)[1]4,000 monolinguals (2001)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Ese_language']
nucl1630,Barai,-9.46246,147.899,"[{'url': 'https://grambank.clld.org/languages/nucl1630', 'label': 'Barai'}, {'url': 'https://wals.info/languoid/lect/wals_code_baa', 'label': 'Barai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-north-barai', 'label': 'Barai (North Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-south-barai', 'label': 'Barai (South Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Barai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4858206', 'label': None}]",800 (2003)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Barai_language']
nami1258,Namiae,-9.18089,148.166,"[{'url': 'https://en.wikipedia.org/wiki/Namiae_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952922', 'label': None}]","1,200 (2003)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Namiae_language']
ango1255,Angoram,-4.07758,144.028,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10629', 'label': 'Angoram'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-angoram', 'label': 'Angoram'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-angoram-kambrindo', 'label': 'Angoram (Kambrindo Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Angoram_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56366', 'label': None}]","9,060",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10629']
cham1313,Chambri,-4.27831,143.097,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10631', 'label': 'Chambri'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-chambri', 'label': 'Chambri'}, {'url': 'https://wals.info/languoid/lect/wals_code_chb', 'label': 'Chambri'}, {'url': 'https://en.wikipedia.org/wiki/Chambri_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5069707', 'label': None}]","1,700",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10631']
tabr1243,Tabriak,-4.49162,143.593,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10630', 'label': 'Karawari'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-tabriak', 'label': 'Tabriak'}, {'url': 'https://en.wikipedia.org/wiki/Tabriak_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56872', 'label': None}]","1,300",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10630']
yima1243,Yimas,-4.71731,143.572,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2711', 'label': 'Yimas'}, {'url': 'https://grambank.clld.org/languages/yima1243', 'label': 'Yimas'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Yimas', 'label': 'Yimas'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-yimas', 'label': 'Yimas'}, {'url': 'https://wals.info/languoid/lect/wals_code_yim', 'label': 'Yimas'}, {'url': 'https://en.wikipedia.org/wiki/Yimas_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q36954', 'label': None}]",250,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2711']
muri1260,Murik,-3.86959,144.166,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2274', 'label': 'Murik'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-murik', 'label': 'Murik'}, {'url': 'https://wals.info/languoid/lect/wals_code_mrk', 'label': 'Murik'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-angoram-karau', 'label': 'Murik (Karau Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Nor_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7050035', 'label': None}]","<1,256",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2274']
kopa1248,Kopar,-3.98259,144.466,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3232', 'label': 'Kopar'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kopar-singarin', 'label': 'Kopar (Singarin Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Kopar_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732346', 'label': None}]",540,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/3232']
amto1250,Amto,-4.12165,141.339,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2012', 'label': 'Amto'}, {'url': 'https://en.wikipedia.org/wiki/Amto_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56517', 'label': None}]",300,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2012']
siaw1243,Siawi,-4.05312,141.42,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10683', 'label': 'Siawi'}, {'url': 'https://grambank.clld.org/languages/siaw1243', 'label': 'Siawi'}, {'url': 'https://en.wikipedia.org/wiki/Siawi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q2605703', 'label': None}]",220,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10683']
kuni1267,Kunimaipa,-8.09371,146.908,"[{'url': 'https://grambank.clld.org/languages/kuni1267', 'label': 'Kunimaipa'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Kunimaipa', 'label': 'Kunimaipa'}, {'url': 'https://wals.info/languoid/lect/wals_code_kmp', 'label': 'Kunimaipa'}, {'url': 'https://en.wikipedia.org/wiki/Kunimaipa_language', 'label': None}, {'url': 'https://phoible.org/languages/kuni1267', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6444696', 'label': None}]","(14,000 cited 1978–2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kunimaipa_language']
bian1252,Biangai,-7.33882,146.765,"[{'url': 'https://grambank.clld.org/languages/bian1252', 'label': 'Biangai'}, {'url': 'https://www.wikidata.org/entity/Q8842027', 'label': None}]",,,,,,,,,,,,[]
amam1246,Amam,-7.9,146.92,"[{'url': 'https://grambank.clld.org/languages/amam1246', 'label': 'Amam'}, {'url': 'https://www.wikidata.org/entity/Q33530726', 'label': None}]",,,,,,,,,,,,[]
weri1253,Weri,-7.71834,146.914,"[{'url': 'https://grambank.clld.org/languages/weri1253', 'label': 'Weri'}, {'url': 'https://wals.info/languoid/lect/wals_code_wer', 'label': 'Weri'}, {'url': 'https://www.wikidata.org/entity/Q11732752', 'label': None}]",,,,,,,,,,,,[]
femb1238,Fembe,-5.71596,142.254,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3686', 'label': 'Fembe'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-fembe', 'label': 'Fembe'}, {'url': 'https://en.wikipedia.org/wiki/Fembe_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q372927', 'label': None}]",350,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/3686']
odoo1238,Odoodee,-6.59222,142.486,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4399', 'label': 'Odoodee'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Odoodee', 'label': 'Odoodee'}, {'url': 'https://en.wikipedia.org/wiki/Odoodee_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952987', 'label': None}]",490,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4399']
kona1242,Konai,-5.66011,142.069,"[{'url': 'https://grambank.clld.org/languages/kona1242', 'label': 'Konai'}, {'url': 'https://en.wikipedia.org/wiki/Konai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732339', 'label': None}]",(600 cited 1991)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Konai_language']
kubo1242,Kubo,-5.92584,142.183,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kubo', 'label': 'Kubo'}, {'url': 'https://en.wikipedia.org/wiki/Kubo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952670', 'label': None}]",500 (2007)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kubo_language']
goba1246,Gobasi,-6.48678,142.201,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-gobasi-bibo', 'label': 'Gobasi (Bibo Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Gobasi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5575414', 'label': None}]","1,000 (2016)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Gobasi_language']
samo1303,Samo,-6.15496,142.195,"[{'url': 'https://grambank.clld.org/languages/samo1303', 'label': 'Samo'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-samo', 'label': 'Samo'}, {'url': 'https://wals.info/languoid/lect/wals_code_nmd', 'label': 'Samo'}, {'url': 'https://en.wikipedia.org/wiki/Samo_language_(New_Guinea)', 'label': None}, {'url': 'https://phoible.org/languages/samo1303', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7409884', 'label': None}]",900 (2001)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Samo_language_(New_Guinea)']
unse1236,Unserdeutsch,-4.19566,152.183,"[{'url': 'https://www.wikidata.org/entity/Q13244', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Unserdeutsch', 'label': None}]","110, almost all in Australia (2016)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Unserdeutsch']
tokp1240,Tok Pisin,-9.41971,147.303,"[{'url': 'https://apics-online.info/contributions/22', 'label': 'Tok Pisin'}, {'url': 'https://grambank.clld.org/languages/tokp1240', 'label': 'Tok Pisin'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-tok-pisin', 'label': 'Tok Pisin'}, {'url': 'https://wals.info/languoid/lect/wals_code_tpi', 'label': 'Tok Pisin'}, {'url': 'https://en.wikipedia.org/wiki/Tok_Pisin', 'label': None}, {'url': 'https://phoible.org/languages/tokp1240', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q34159', 'label': None}]",3–5 million (estimated),,,,,,apics-online.info,secondary,expert-curated,direct,0.8,['https://apics-online.info/contributions/22']
nucl1593,Kwomtari,-3.50718,141.488,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10660', 'label': 'Kwomtari'}, {'url': 'https://grambank.clld.org/languages/nucl1593', 'label': 'Kwomtari'}, {'url': 'https://wals.info/languoid/lect/wals_code_kwt', 'label': 'Kwomtari'}, {'url': 'https://en.wikipedia.org/wiki/Kwomtari_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3508116', 'label': None}]",<800,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10660']
naii1241,Nai,-3.73034,141.273,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10661', 'label': 'Nai'}, {'url': 'https://www.wikidata.org/entity/Q3508074', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nai_language', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_bio', 'label': 'Nai'}]",750,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10661']
haru1245,Haruai,-5.09522,144.3375,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10685', 'label': 'Haruai'}, {'url': 'https://grambank.clld.org/languages/haru1245', 'label': 'Haruai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-haruai', 'label': 'Haruai'}, {'url': 'https://wals.info/languoid/lect/wals_code_har', 'label': 'Haruai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-wiyaw', 'label': 'Haruai (Wiyaw Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Haruai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12632146', 'label': None}]","2,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10685']
pina1252,Pinai-Hagahai,-5.12624,144.137,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10684', 'label': 'Pinai-Hagahai'}, {'url': 'https://grambank.clld.org/languages/pina1252', 'label': 'Pinai-Hagahai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-aramo', 'label': 'Pinai-Hagahai (Aramo Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-nangenuwetan', 'label': 'Pinai-Hagahai (Nangenuwetan Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-pinai-hagahai-wakadadap', 'label': 'Pinai-Hagahai (Wakadadap Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Hagahai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5638511', 'label': None}]",600,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10684']
boik1241,Boikin,-3.68297,143.474,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10607', 'label': 'Boiken'}, {'url': 'https://www.wikidata.org/entity/Q56829', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Boiken_language', 'label': None}, {'url': 'https://phoible.org/languages/boik1241', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_boi', 'label': 'Boiken'}]","31,300",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10607']
